Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
2316128109180582859,2025-07-17,Intern,Intern,,500.00,,500.00,,Cash on Hand,,,,,,500.00,,,2025-07-20,2025-07-20,Expense,Operating Expense,
2316129101871675901,2025-07-17,Cash on Hand,Helpers for Camp,,-1700.00,,,1700.00,Summer Camp 2025,,,,,Camp help,-1700.00,,,2025-07-20,2025-07-20,Asset,Cash and Bank,
2316129101871675901,2025-07-17,Summer Camp 2025,Helpers for Camp,,1700.00,,1700.00,,Cash on Hand,,,,,Camp help,1700.00,,,2025-07-20,2025-07-20,Expense,Operating Expense,
2316129790819662459,2025-07-17,Cash on Hand,Teacher Pay,,-2000.00,,,2000.00,Payment for Teaching Services,,,,,Invoice from J & M Solutions,-2000.00,,,2025-07-20,2025-07-20,Asset,Cash and Bank,
2316129790819662459,2025-07-17,Payment for Teaching Services,Teacher Pay,,2000.00,,2000.00,,Cash on Hand,,,,,Invoice from J & M Solutions,2000.00,,,2025-07-20,2025-07-20,Expense,Operating Expense,
2316127647261883243,2025-07-18,Cash on Hand,KFC,,-72.81,,,72.81,Summer Camp 2025,,,,,Food for Walsenburg camp,-72.81,,,2025-07-20,2025-07-20,Asset,Cash and Bank,
2316127647261883243,2025-07-18,Summer Camp 2025,KFC,,72.81,,72.81,,Cash on Hand,,,,,Food for Walsenburg camp,72.81,,,2025-07-20,2025-07-20,Expense,Operating Expense,
2316126921496295923,2025-07-19,Cash on Hand,Gub Gub's,,-79.54,,,79.54,Summer Camp 2025,,,,,Food for Walsenburg,-79.54,,,2025-07-20,2025-07-20,Asset,Cash and Bank,
2316126921496295923,2025-07-19,Summer Camp 2025,Gub Gub's,,79.54,,79.54,,Cash on Hand,,,,,Food for Walsenburg,79.54,,,2025-07-20,2025-07-20,Expense,Operating Expense,
2316127243040029269,2025-07-19,Cash on Hand,City of Walsenburg,,-136.86,,,136.86,Utilities,,,,,,-136.86,,,2025-07-20,2025-07-20,Asset,Cash and Bank,
2316127243040029269,2025-07-19,Utilities,City of Walsenburg,,136.86,,136.86,,Cash on Hand,,,,,,136.86,,,2025-07-20,2025-07-20,Expense,Operating Expense,
2316801968233871475,2025-07-20,Cash on Hand,Carl's Jr,,-44.71,,,44.71,Meals and Entertainment,,,,,Walsenburg lunch,-44.71,,,2025-07-21,2025-07-21,Asset,Cash and Bank,
2316801968233871475,2025-07-20,Meals and Entertainment,Carl's Jr,,44.71,,44.71,,Cash on Hand,,,,,Walsenburg lunch,44.71,,,2025-07-21,2025-07-21,Expense,Operating Expense,
2318250290714868337,2025-07-22,Cash on Hand,B Street Cafe,,-80.80,,,80.80,Meals and Entertainment,,,,,,-80.80,,,2025-07-23,2025-07-23,Asset,Cash and Bank,
2318250290714868337,2025-07-22,Meals and Entertainment,B Street Cafe,,80.80,,80.80,,Cash on Hand,,,,,,80.80,,,2025-07-23,2025-07-23,Expense,Operating Expense,
2318250653262117543,2025-07-22,Cash on Hand,Pueblo Arc,,-24.00,,,24.00,Computer – Hardware,,,,,Parts for classes,-24.00,,,2025-07-23,2025-07-23,Asset,Cash and Bank,
2318250653262117543,2025-07-22,Computer – Hardware,Pueblo Arc,,24.00,,24.00,,Cash on Hand,,,,,Parts for classes,24.00,,,2025-07-23,2025-07-23,Expense,Operating Expense,
2318250895038577390,2025-07-22,Cash on Hand,Loaf N Jug,,-40.99,,,40.99,Vehicle – Fuel,,,,,,-40.99,,,2025-07-23,2025-07-23,Asset,Cash and Bank,
2318250895038577390,2025-07-22,Vehicle – Fuel,Loaf N Jug,,40.99,,40.99,,Cash on Hand,,,,,,40.99,,,2025-07-23,2025-07-23,Expense,Operating Expense,
2318973507406493792,2025-07-23,Cash on Hand,Superior Car Wash,,-14.00,,,14.00,Vehicle – Repairs & Maintenance,,,,,Car wash to get the Mag Chloride off the car,-14.00,,,2025-07-24,2025-07-26,Asset,Cash and Bank,
2318973507406493792,2025-07-23,Vehicle – Repairs & Maintenance,Superior Car Wash,,14.00,,14.00,,Cash on Hand,,,,,Car wash to get the Mag Chloride off the car,14.00,,,2025-07-24,2025-07-26,Expense,Operating Expense,
2320439101972642532,2025-07-26,Cash on Hand,Imprint,,-701.84,,,701.84,Advertising & Promotion,,,,,T-Shirts for the year,-701.84,,,2025-07-26,2025-07-26,Asset,Cash and Bank,
2320439101972642532,2025-07-26,Advertising & Promotion,Imprint,,701.84,,701.84,,Cash on Hand,,,,,T-Shirts for the year,701.84,,,2025-07-26,2025-07-26,Expense,Operating Expense,
2321894049323251929,2025-07-27,Cash on Hand,7-11,,-22.85,,,22.85,Meals and Entertainment,,,,,Walsenburg Lunch,-22.85,,,2025-07-28,2025-07-28,Asset,Cash and Bank,
2321894049323251929,2025-07-27,Meals and Entertainment,7-11,,22.85,,22.85,,Cash on Hand,,,,,Walsenburg Lunch,22.85,,,2025-07-28,2025-07-28,Expense,Operating Expense,
2321895302572898582,2025-07-28,Education & Training,Charlotte Ryan - Bill ,Charlotte Ryan - Bill  - Internship,500.00,,500.00,,Accounts Payable,,Charlotte Ryan,,,"Week of July 25, 2025 Internship",500.00,,,2025-07-28,2025-07-28,Expense,Operating Expense,
2321895302572898582,2025-07-28,Accounts Payable,Charlotte Ryan - Bill ,Charlotte Ryan - Bill ,500.00,,,500.00,Education & Training,,Charlotte Ryan,,,"Week of July 25, 2025 Internship",500.00,,,2025-07-28,2025-07-28,Liability,System Payable Bill,
2322641403345205812,2025-07-28,Cash on Hand,Amazon,,-29.71,,,29.71,Computer – Hardware,,,,,USB drive for images.,-29.71,,,2025-07-29,2025-07-29,Asset,Cash and Bank,
2322641403345205812,2025-07-28,Computer – Hardware,Amazon,,29.71,,29.71,,Cash on Hand,,,,,USB drive for images.,29.71,,,2025-07-29,2025-07-29,Expense,Operating Expense,
2322641701769935537,2025-07-28,Cash on Hand,Dollar General,,-21.24,,,21.24,Office Supplies,,,,,Cleaning supplies,-21.24,,,2025-07-29,2025-07-29,Asset,Cash and Bank,
2322641701769935537,2025-07-28,Office Supplies,Dollar General,,21.24,,21.24,,Cash on Hand,,,,,Cleaning supplies,21.24,,,2025-07-29,2025-07-29,Expense,Operating Expense,
2322642004808399613,2025-07-28,Cash on Hand,BOCES,,9805.77,,9805.77,,BOCES,,,,,,9805.77,,,2025-07-29,2025-07-29,Asset,Cash and Bank,
2322642004808399613,2025-07-28,BOCES,BOCES,,9805.77,,,9805.77,Cash on Hand,,,,,,9805.77,,,2025-07-29,2025-07-29,Income,Income,BOC
2324073845931210865,2025-07-30,Cash on Hand,Dominos,,-39.00,,,39.00,Meals and Entertainment,,,,,Dominos for Trinidad Club,-39.00,,,2025-07-31,2025-07-31,Asset,Cash and Bank,
2324073845931210865,2025-07-30,Meals and Entertainment,Dominos,,39.00,,39.00,,Cash on Hand,,,,,Dominos for Trinidad Club,39.00,,,2025-07-31,2025-07-31,Expense,Operating Expense,
2324074090517854366,2025-07-30,Cash on Hand,PB&T,,-1500.00,,,1500.00,Rent Expense,,,,,,-1500.00,,,2025-07-31,2025-07-31,Asset,Cash and Bank,
2324074090517854366,2025-07-30,Rent Expense,PB&T,,1500.00,,1500.00,,Cash on Hand,,,,,,1500.00,,,2025-07-31,2025-07-31,Expense,Operating Expense,
2325629384100247575,2025-07-31,Cash on Hand,Loaf N Jug,,-30.02,,,30.02,Vehicle – Fuel,,,,,,-30.02,,,2025-08-02,2025-08-02,Asset,Cash and Bank,
2325629384100247575,2025-07-31,Vehicle – Fuel,Loaf N Jug,,30.02,,30.02,,Cash on Hand,,,,,,30.02,,,2025-08-02,2025-08-02,Expense,Operating Expense,
2324073546994776136,2025-08-01,Cash on Hand,Amazon,,-10.86,,,10.86,Computer – Hardware,,,,,Server power supply adapter,-10.86,,,2025-07-31,2025-08-02,Asset,Cash and Bank,
2324073546994776136,2025-08-01,Computer – Hardware,Amazon,,10.86,,10.86,,Cash on Hand,,,,,Server power supply adapter,10.86,,,2025-07-31,2025-08-02,Expense,Operating Expense,
2327662652479862931,2025-08-04,Cash on Hand,Dollar General,,-22.77,,,22.77,Office Supplies,,,,,,-22.77,,,2025-08-05,2025-08-05,Asset,Cash and Bank,
2327662652479862931,2025-08-04,Office Supplies,Dollar General,,22.77,,22.77,,Cash on Hand,,,,,,22.77,,,2025-08-05,2025-08-05,Expense,Operating Expense,
2328400445451630661,2025-08-05,Cash on Hand,Safeway,,-3.69,,,3.69,Meals and Entertainment,,,,,Food for Trinidad,-3.69,,,2025-08-06,2025-08-06,Asset,Cash and Bank,
2328400445451630661,2025-08-05,Meals and Entertainment,Safeway,,3.69,,3.69,,Cash on Hand,,,,,Food for Trinidad,3.69,,,2025-08-06,2025-08-06,Expense,Operating Expense,
2328400754286622837,2025-08-05,Cash on Hand,Loaf N Jug,,-32.54,,,32.54,Vehicle – Fuel,,,,,,-32.54,,,2025-08-06,2025-08-06,Asset,Cash and Bank,
2328400754286622837,2025-08-05,Vehicle – Fuel,Loaf N Jug,,32.54,,32.54,,Cash on Hand,,,,,,32.54,,,2025-08-06,2025-08-06,Expense,Operating Expense,
2328401125146982737,2025-08-05,Cash on Hand,Walmart,,-42.85,,,42.85,Meals and Entertainment,,,,,Food for Trinidad classes,-42.85,,,2025-08-06,2025-08-06,Asset,Cash and Bank,
2328401125146982737,2025-08-05,Meals and Entertainment,Walmart,,42.85,,42.85,,Cash on Hand,,,,,Food for Trinidad classes,42.85,,,2025-08-06,2025-08-06,Expense,Operating Expense,
2329846262230252367,2025-08-08,Cash on Hand,Code Monkey,,-750.00,,,750.00,Computer – Software,,,,,Year subscription for Peakville School,-750.00,,,2025-08-08,2025-08-08,Asset,Cash and Bank,
2329846262230252367,2025-08-08,Computer – Software,Code Monkey,,750.00,,750.00,,Cash on Hand,,,,,Year subscription for Peakville School,750.00,,,2025-08-08,2025-08-08,Expense,Operating Expense,
2330913098896079552,2025-08-09,Cash on Hand,Sam's Club,,-229.59,,,229.59,Meals and Entertainment,,,,,Snacks for opening classes.,-229.59,,,2025-08-09,2025-08-09,Asset,Cash and Bank,
2330913098896079552,2025-08-09,Meals and Entertainment,Sam's Club,,229.59,,229.59,,Cash on Hand,,,,,Snacks for opening classes.,229.59,,,2025-08-09,2025-08-09,Expense,Operating Expense,
2332038335448578784,2025-08-10,Cash on Hand,Verizon WIreless,,-946.85,,,946.85,Telephone – Wireless,,,,,,-946.85,,,2025-08-11,2025-08-11,Asset,Cash and Bank,
2332038335448578784,2025-08-10,Telephone – Wireless,Verizon WIreless,,946.85,,946.85,,Cash on Hand,,,,,,946.85,,,2025-08-11,2025-08-11,Expense,Operating Expense,
2332038831903177505,2025-08-10,Cash on Hand,Sam's Club - Gas,,-29.00,,,29.00,Vehicle – Fuel,,,,,,-29.00,,,2025-08-11,2025-08-11,Asset,Cash and Bank,
2332038831903177505,2025-08-10,Vehicle – Fuel,Sam's Club - Gas,,29.00,,29.00,,Cash on Hand,,,,,,29.00,,,2025-08-11,2025-08-11,Expense,Operating Expense,
2332748653665548915,2025-08-11,Cash on Hand,Papa's Italian Restaurant,,-27.47,,,27.47,Meals and Entertainment,,,,,Florence School ,-27.47,,,2025-08-12,2025-08-12,Asset,Cash and Bank,
2332748653665548915,2025-08-11,Meals and Entertainment,Papa's Italian Restaurant,,27.47,,27.47,,Cash on Hand,,,,,Florence School ,27.47,,,2025-08-12,2025-08-12,Expense,Operating Expense,
2332749108982413993,2025-08-11,Cash on Hand,Blaze AI,,-157.14,,,157.14,Education & Training,,,,,Conference on AI,-157.14,,,2025-08-12,2025-08-12,Asset,Cash and Bank,
2332749108982413993,2025-08-11,Education & Training,Blaze AI,,157.14,,157.14,,Cash on Hand,,,,,Conference on AI,157.14,,,2025-08-12,2025-08-12,Expense,Operating Expense,
2334195854614821127,2025-08-12,Cash on Hand,Walmart,,-11.02,,,11.02,Meals and Entertainment,,,,,Snacks and drinks for classes,-11.02,,,2025-08-14,2025-08-14,Asset,Cash and Bank,
2334195854614821127,2025-08-12,Meals and Entertainment,Walmart,,11.02,,11.02,,Cash on Hand,,,,,Snacks and drinks for classes,11.02,,,2025-08-14,2025-08-14,Expense,Operating Expense,
2334194582146873403,2025-08-13,Cash on Hand,Amazon - Keyboard,,-21.45,,,21.45,Computer – Hardware,,,,,Keyboard for visually impaired kid in C Springs,-21.45,,,2025-08-14,2025-08-14,Asset,Cash and Bank,
2334194582146873403,2025-08-13,Computer – Hardware,Amazon - Keyboard,,21.45,,21.45,,Cash on Hand,,,,,Keyboard for visually impaired kid in C Springs,21.45,,,2025-08-14,2025-08-14,Expense,Operating Expense,
2334195042471737494,2025-08-13,Cash on Hand,Little Caesar's,,-19.35,,,19.35,Meals and Entertainment,,,,,Pueblo Lunch,-19.35,,,2025-08-14,2025-08-14,Asset,Cash and Bank,
2334195042471737494,2025-08-13,Meals and Entertainment,Little Caesar's,,19.35,,19.35,,Cash on Hand,,,,,Pueblo Lunch,19.35,,,2025-08-14,2025-08-14,Expense,Operating Expense,
2334195408072439990,2025-08-13,Cash on Hand,Love's - Pueblo,,-37.50,,,37.50,Vehicle – Fuel,,,,,,-37.50,,,2025-08-14,2025-08-14,Asset,Cash and Bank,
2334195408072439990,2025-08-13,Vehicle – Fuel,Love's - Pueblo,,37.50,,37.50,,Cash on Hand,,,,,,37.50,,,2025-08-14,2025-08-14,Expense,Operating Expense,
2334196807518746995,2025-08-13,Cash on Hand,Blaze AI,,-157.14,,,157.14,Education & Training,,,,,AI Conference,-157.14,,,2025-08-14,2025-08-14,Asset,Cash and Bank,
2334196807518746995,2025-08-13,Education & Training,Blaze AI,,157.14,,157.14,,Cash on Hand,,,,,AI Conference,157.14,,,2025-08-14,2025-08-14,Expense,Operating Expense,
2336578627988191900,2025-08-14,Cash on Hand,Amazon,,-84.99,,,84.99,Computer – Hardware,,,,,Large Monitor for a disabled student,-84.99,,,2025-08-17,2025-08-17,Asset,Cash and Bank,
2336578627988191900,2025-08-14,Computer – Hardware,Amazon,,84.99,,84.99,,Cash on Hand,,,,,Large Monitor for a disabled student,84.99,,,2025-08-17,2025-08-17,Expense,Operating Expense,
2336577546923112957,2025-08-16,Cash on Hand,New Horizons,,-16.00,,,16.00,Computer – Hardware,,,,,"Plugs, computer parts",-16.00,,,2025-08-17,2025-08-17,Asset,Cash and Bank,
2336577546923112957,2025-08-16,Computer – Hardware,New Horizons,,16.00,,16.00,,Cash on Hand,,,,,"Plugs, computer parts",16.00,,,2025-08-17,2025-08-17,Expense,Operating Expense,
2336577779866368534,2025-08-16,Cash on Hand,Loaf n Jug,,-34.59,,,34.59,Vehicle – Fuel,,,,,,-34.59,,,2025-08-17,2025-08-17,Asset,Cash and Bank,
2336577779866368534,2025-08-16,Vehicle – Fuel,Loaf n Jug,,34.59,,34.59,,Cash on Hand,,,,,,34.59,,,2025-08-17,2025-08-17,Expense,Operating Expense,
2336578154199611990,2025-08-16,Cash on Hand,San Isabel Electric Coop,,-276.64,,,276.64,Utilities,,,,,Electric Bill,-276.64,,,2025-08-17,2025-08-17,Asset,Cash and Bank,
2336578154199611990,2025-08-16,Utilities,San Isabel Electric Coop,,276.64,,276.64,,Cash on Hand,,,,,Electric Bill,276.64,,,2025-08-17,2025-08-17,Expense,Operating Expense,
2336576750391228851,2025-08-17,Cash on Hand,City of Walsenburg,,-135.11,,,135.11,Utilities,,,,,Gas and Water,-135.11,,,2025-08-17,2025-08-17,Asset,Cash and Bank,
2336576750391228851,2025-08-17,Utilities,City of Walsenburg,,135.11,,135.11,,Cash on Hand,,,,,Gas and Water,135.11,,,2025-08-17,2025-08-17,Expense,Operating Expense,
2336577204206533082,2025-08-17,Cash on Hand,J & M Solutions,,-2000.00,,,2000.00,Payment for Teaching Services,,,,,For John Freeburg,-2000.00,,,2025-08-17,2025-08-17,Asset,Cash and Bank,
2336577204206533082,2025-08-17,Payment for Teaching Services,J & M Solutions,,2000.00,,2000.00,,Cash on Hand,,,,,For John Freeburg,2000.00,,,2025-08-17,2025-08-17,Expense,Operating Expense,
2337839653387860057,2025-08-18,Cash on Hand,UPS,,-29.39,,,29.39,Shipping for CFL,,,,,,-29.39,,,2025-08-19,2025-08-19,Asset,Cash and Bank,
2337839653387860057,2025-08-18,Shipping for CFL,UPS,,29.39,,29.39,,Cash on Hand,,,,,,29.39,,,2025-08-19,2025-08-19,Expense,Operating Expense,
2337839984997922986,2025-08-18,Cash on Hand,Papas Italian,,-22.24,,,22.24,Meals and Entertainment,,,,,For Florence,-22.24,,,2025-08-19,2025-08-20,Asset,Cash and Bank,
2337839984997922986,2025-08-18,Meals and Entertainment,Papas Italian,,22.24,,22.24,,Cash on Hand,,,,,For Florence,22.24,,,2025-08-19,2025-08-20,Expense,Operating Expense,
2337840163306174679,2025-08-18,Cash on Hand,UPS,,-40.82,,,40.82,Shipping for CFL,,,,,,-40.82,,,2025-08-19,2025-08-19,Asset,Cash and Bank,
2337840163306174679,2025-08-18,Shipping for CFL,UPS,,40.82,,40.82,,Cash on Hand,,,,,,40.82,,,2025-08-19,2025-08-19,Expense,Operating Expense,
2337840345036978431,2025-08-18,Cash on Hand,UPS,,-9.05,,,9.05,Shipping for CFL,,,,,,-9.05,,,2025-08-19,2025-08-19,Asset,Cash and Bank,
2337840345036978431,2025-08-18,Shipping for CFL,UPS,,9.05,,9.05,,Cash on Hand,,,,,,9.05,,,2025-08-19,2025-08-19,Expense,Operating Expense,
2337840508841326972,2025-08-18,Cash on Hand,UPS,,-9.05,,,9.05,Shipping for CFL,,,,,,-9.05,,,2025-08-19,2025-08-19,Asset,Cash and Bank,
2337840508841326972,2025-08-18,Shipping for CFL,UPS,,9.05,,9.05,,Cash on Hand,,,,,,9.05,,,2025-08-19,2025-08-19,Expense,Operating Expense,
2337840772033903194,2025-08-19,Cash on Hand,SECOM,,-64.95,,,64.95,Computer – Internet,,,,,,-64.95,,,2025-08-19,2025-08-19,Asset,Cash and Bank,
2337840772033903194,2025-08-19,Computer – Internet,SECOM,,64.95,,64.95,,Cash on Hand,,,,,,64.95,,,2025-08-19,2025-08-19,Expense,Operating Expense,
2338856280719980608,2025-08-19,Cash on Hand,Little Caesars,,-21.50,,,21.50,Meals and Entertainment,,,,,,-21.50,,,2025-08-20,2025-08-20,Asset,Cash and Bank,
2338856280719980608,2025-08-19,Meals and Entertainment,Little Caesars,,21.50,,21.50,,Cash on Hand,,,,,,21.50,,,2025-08-20,2025-08-20,Expense,Operating Expense,
2338856708849367154,2025-08-20,Cash on Hand,Circle K,,-30.00,,,30.00,Vehicle – Fuel,,,,,,-30.00,,,2025-08-20,2025-08-20,Asset,Cash and Bank,
2338856708849367154,2025-08-20,Vehicle – Fuel,Circle K,,30.00,,30.00,,Cash on Hand,,,,,,30.00,,,2025-08-20,2025-08-20,Expense,Operating Expense,
2340683484017818394,2025-08-22,Cash on Hand,Amazon,,-219.88,,,219.88,Computer – Hardware,,,,,memory for desktops from CFL,-219.88,,,2025-08-23,2025-08-23,Asset,Cash and Bank,
2340683484017818394,2025-08-22,Computer – Hardware,Amazon,,219.88,,219.88,,Cash on Hand,,,,,memory for desktops from CFL,219.88,,,2025-08-23,2025-08-23,Expense,Operating Expense,
2340683755120851754,2025-08-23,Cash on Hand,Loaf N Jug - Walsenburg,,-26.02,,,26.02,Vehicle – Fuel,,,,,,-26.02,,,2025-08-23,2025-08-23,Asset,Cash and Bank,
2340683755120851754,2025-08-23,Vehicle – Fuel,Loaf N Jug - Walsenburg,,26.02,,26.02,,Cash on Hand,,,,,,26.02,,,2025-08-23,2025-08-23,Expense,Operating Expense,
2342894493780507610,2025-08-25,Cash on Hand,Papa Italian,,-25.89,,,25.89,Meals and Entertainment,,,,,Food for Florence Class,-25.89,,,2025-08-26,2025-08-28,Asset,Cash and Bank,
2342894493780507610,2025-08-25,Meals and Entertainment,Papa Italian,,25.89,,25.89,,Cash on Hand,,,,,Food for Florence Class,25.89,,,2025-08-26,2025-08-28,Expense,Operating Expense,
2342895754596677852,2025-08-25,Cash on Hand,Payment to Intern,,-500.00,,,500.00,Intern,,,,,Check to Charlotte,-500.00,,,2025-08-26,2025-08-26,Asset,Cash and Bank,
2342895754596677852,2025-08-25,Intern,Payment to Intern,,500.00,,500.00,,Cash on Hand,,,,,Check to Charlotte,500.00,,,2025-08-26,2025-08-26,Expense,Operating Expense,
2342896015532718311,2025-08-25,Cash on Hand,Loaf N Jug,,-32.00,,,32.00,Vehicle – Fuel,,,,,,-32.00,,,2025-08-26,2025-08-26,Asset,Cash and Bank,
2342896015532718311,2025-08-25,Vehicle – Fuel,Loaf N Jug,,32.00,,32.00,,Cash on Hand,,,,,,32.00,,,2025-08-26,2025-08-26,Expense,Operating Expense,
2342896338041141517,2025-08-25,Cash on Hand,7-11,,-29.00,,,29.00,Meals and Entertainment,,,,,Food for Walsenburg students,-29.00,,,2025-08-26,2025-08-26,Asset,Cash and Bank,
2342896338041141517,2025-08-25,Meals and Entertainment,7-11,,29.00,,29.00,,Cash on Hand,,,,,Food for Walsenburg students,29.00,,,2025-08-26,2025-08-26,Expense,Operating Expense,
2344050449725880912,2025-08-27,Cash on Hand,Little Caesar's,,-22.57,,,22.57,Meals and Entertainment,,,,,,-22.57,,,2025-08-28,2025-08-28,Asset,Cash and Bank,
2344050449725880912,2025-08-27,Meals and Entertainment,Little Caesar's,,22.57,,22.57,,Cash on Hand,,,,,,22.57,,,2025-08-28,2025-08-28,Expense,Operating Expense,
2344050665740925542,2025-08-27,Cash on Hand,Little Caesars,,-9.95,,,9.95,Meals and Entertainment,,,,,,-9.95,,,2025-08-28,2025-08-28,Asset,Cash and Bank,
2344050665740925542,2025-08-27,Meals and Entertainment,Little Caesars,,9.95,,9.95,,Cash on Hand,,,,,,9.95,,,2025-08-28,2025-08-28,Expense,Operating Expense,
2344051249990695588,2025-08-27,Cash on Hand,Walmart,,-152.61,,,152.61,Repairs & Maintenance,,,,,Secure doorlock for office,-152.61,,,2025-08-28,2025-08-28,Asset,Cash and Bank,
2344051249990695588,2025-08-27,Repairs & Maintenance,Walmart,,152.61,,152.61,,Cash on Hand,,,,,Secure doorlock for office,152.61,,,2025-08-28,2025-08-28,Expense,Operating Expense,
2344051652207671983,2025-08-27,Cash on Hand,Makestickers,,-125.99,,,125.99,Advertising & Promotion,,,,,New stickers,-125.99,,,2025-08-28,2025-08-28,Asset,Cash and Bank,
2344051652207671983,2025-08-27,Advertising & Promotion,Makestickers,,125.99,,125.99,,Cash on Hand,,,,,New stickers,125.99,,,2025-08-28,2025-08-28,Expense,Operating Expense,
2345074691271654160,2025-08-28,Cash on Hand,Dollar General,,-24.70,,,24.70,Office Supplies,,,,,,-24.70,,,2025-08-29,2025-08-29,Asset,Cash and Bank,
2345074691271654160,2025-08-28,Office Supplies,Dollar General,,24.70,,24.70,,Cash on Hand,,,,,,24.70,,,2025-08-29,2025-08-29,Expense,Operating Expense,
2345074987498568528,2025-08-28,Cash on Hand,BOCES,,8914.33,,8914.33,,BOCES,,,,,,8914.33,,,2025-08-29,2025-08-29,Asset,Cash and Bank,
2345074987498568528,2025-08-28,BOCES,BOCES,,8914.33,,,8914.33,Cash on Hand,,,,,,8914.33,,,2025-08-29,2025-08-29,Income,Income,BOC
2345839189184052189,2025-08-29,Cash on Hand,Loaf n Jug,,-41.02,,,41.02,Vehicle – Fuel,,,,,,-41.02,,,2025-08-30,2025-08-30,Asset,Cash and Bank,
2345839189184052189,2025-08-29,Vehicle – Fuel,Loaf n Jug,,41.02,,41.02,,Cash on Hand,,,,,,41.02,,,2025-08-30,2025-08-30,Expense,Operating Expense,
2346742687857736226,2025-08-31,Cash on Hand,7-11,,-28.30,,,28.30,Meals and Entertainment,,,,,Walsenburg class pizza,-28.30,,,2025-08-31,2025-08-31,Asset,Cash and Bank,
2346742687857736226,2025-08-31,Meals and Entertainment,7-11,,28.30,,28.30,,Cash on Hand,,,,,Walsenburg class pizza,28.30,,,2025-08-31,2025-08-31,Expense,Operating Expense,
2348013370055162780,2025-09-01,Cash on Hand,Walmart,,-36.15,,,36.15,Meals and Entertainment,,,,,Snacks and pop for students,-36.15,,,2025-09-02,2025-10-06,Asset,Cash and Bank,
2348013370055162780,2025-09-01,Meals and Entertainment,Walmart,,36.15,,36.15,,Cash on Hand,,,,,Snacks and pop for students,36.15,,,2025-09-02,2025-10-06,Expense,Operating Expense,
2348012311194729085,2025-09-02,Cash on Hand,Papa Italian,,-23.34,,,23.34,Meals and Entertainment,,,,,Lunch for Penrose,-23.34,,,2025-09-02,2025-10-06,Asset,Cash and Bank,
2348012311194729085,2025-09-02,Meals and Entertainment,Papa Italian,,23.34,,23.34,,Cash on Hand,,,,,Lunch for Penrose,23.34,,,2025-09-02,2025-10-06,Expense,Operating Expense,
2348772495970105655,2025-09-02,Cash on Hand,Walmart,,-50.25,,,50.25,Meals and Entertainment,,,,,Snacks for classes,-50.25,,,2025-09-03,2025-10-06,Asset,Cash and Bank,
2348772495970105655,2025-09-02,Meals and Entertainment,Walmart,,50.25,,50.25,,Cash on Hand,,,,,Snacks for classes,50.25,,,2025-09-03,2025-10-06,Expense,Operating Expense,
2348773046246013382,2025-09-02,Cash on Hand,PB&T,,-1500.00,,,1500.00,Rent Expense,,,,,,-1500.00,,,2025-09-03,2025-10-06,Asset,Cash and Bank,
2348773046246013382,2025-09-02,Rent Expense,PB&T,,1500.00,,1500.00,,Cash on Hand,,,,,,1500.00,,,2025-09-03,2025-10-06,Expense,Operating Expense,
2348772133431245073,2025-09-03,Cash on Hand,Little Ceasar's,,-21.50,,,21.50,Meals and Entertainment,,,,,,-21.50,,,2025-09-03,2025-10-06,Asset,Cash and Bank,
2348772133431245073,2025-09-03,Meals and Entertainment,Little Ceasar's,,21.50,,21.50,,Cash on Hand,,,,,,21.50,,,2025-09-03,2025-10-06,Expense,Operating Expense,
2349446503141046640,2025-09-03,Cash on Hand,National Cyber League,,-450.00,,,450.00,League Entry Fees,,,,,,-450.00,,,2025-09-04,2025-10-06,Asset,Cash and Bank,
2349446503141046640,2025-09-03,League Entry Fees,National Cyber League,,450.00,,450.00,,Cash on Hand,,,,,,450.00,,,2025-09-04,2025-10-06,Expense,Operating Expense,
2349446804988328384,2025-09-03,Cash on Hand,Maverick,,-37.90,,,37.90,Vehicle – Fuel,,,,,,-37.90,,,2025-09-04,2025-10-06,Asset,Cash and Bank,
2349446804988328384,2025-09-03,Vehicle – Fuel,Maverick,,37.90,,37.90,,Cash on Hand,,,,,,37.90,,,2025-09-04,2025-10-06,Expense,Operating Expense,
2349446108842916163,2025-09-04,Cash on Hand,Little Caesar's,,-19.91,,,19.91,Meals and Entertainment,,,,,Colorado Springs,-19.91,,,2025-09-04,2025-10-06,Asset,Cash and Bank,
2349446108842916163,2025-09-04,Meals and Entertainment,Little Caesar's,,19.91,,19.91,,Cash on Hand,,,,,Colorado Springs,19.91,,,2025-09-04,2025-10-06,Expense,Operating Expense,
2350189196376897836,2025-09-05,Cash on Hand,BOCES,,445.72,,445.72,,BOCES,,,,,Adjustment,445.72,,,2025-09-05,2025-10-06,Asset,Cash and Bank,
2350189196376897836,2025-09-05,BOCES,BOCES,,445.72,,,445.72,Cash on Hand,,,,,Adjustment,445.72,,,2025-09-05,2025-10-06,Income,Income,BOC
2350914735429482843,2025-09-05,Cash on Hand,Popcorn,,-33.25,,,33.25,Meals and Entertainment,,,,,Popcorn for the popcorn machine,-33.25,,,2025-09-06,2025-10-06,Asset,Cash and Bank,
