Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
1375394024550063188,2021-12-30,Home Inspection,Credit Card Deposit,,375.00,,,375.00,"S09 - Free Business Checking, Septic Inspection",,,,,,375.00,,,2021-12-21,2021-12-30,Income,Income,
1376123844686798136,2021-12-30,S09 - Free Business Checking,Walsenburg Love's,,-87.00,,,87.00,Vehicle – Fuel,,,,,,-87.00,,,2021-12-21,2021-12-31,Asset,Cash and Bank,Checking
1376123844686798136,2021-12-30,Vehicle – Fuel,Walsenburg Love's,,87.00,,87.00,,S09 - Free Business Checking,,,,,,87.00,,,2021-12-21,2021-12-31,Expense,Operating Expense,
1376124132785151326,2021-12-30,S09 - Free Business Checking,C City Loaf N Jug,,-22.56,,,22.56,Mt Dew and Cigaretts,,,,,,-22.56,,,2021-12-21,2021-12-31,Asset,Cash and Bank,Checking
1376124132785151326,2021-12-30,Mt Dew and Cigaretts,C City Loaf N Jug,,-22.56,,22.56,,S09 - Free Business Checking,,,,,,-22.56,,,2021-12-21,2021-12-31,Equity,Business Owner Contribution and Drawing,
1376124355922124178,2021-12-30,S09 - Free Business Checking,PB&T,,-1500.00,,,1500.00,Mortgage,,,,,,-1500.00,,,2021-12-21,2021-12-31,Asset,Cash and Bank,Checking
1376124355922124178,2021-12-30,Mortgage,PB&T,,1500.00,,1500.00,,S09 - Free Business Checking,,,,,,1500.00,,,2021-12-21,2021-12-31,Expense,Operating Expense,
1376124812849602025,2021-12-30,S09 - Free Business Checking,INTERNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2021-12-21,2021-12-31,Asset,Cash and Bank,Checking
1376124812849602025,2021-12-30,Buy Back Guarentee,INTERNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2021-12-21,2021-12-31,Expense,Operating Expense,
1376124941119806975,2021-12-30,S09 - Free Business Checking,INTERNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2021-12-27,2021-12-31,Asset,Cash and Bank,Checking
1376124941119806975,2021-12-30,Buy Back Guarentee,INTERNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2021-12-27,2021-12-31,Expense,Operating Expense,
1376125110980730389,2021-12-30,S09 - Free Business Checking,INTERNachi,,-49.00,,,49.00,Business Licenses & Permits,,,,,,-49.00,,,2021-12-21,2021-12-31,Asset,Cash and Bank,Checking
1376125110980730389,2021-12-30,Business Licenses & Permits,INTERNachi,,49.00,,49.00,,S09 - Free Business Checking,,,,,,49.00,,,2021-12-21,2021-12-31,Expense,Operating Expense,
1376125325016063551,2021-12-31,S09 - Free Business Checking,Big R,,-17.49,,,17.49,Small Tools & Equipment,,,,,,-17.49,,,2021-12-21,2021-12-31,Asset,Cash and Bank,Checking
1376125325016063551,2021-12-31,Small Tools & Equipment,Big R,,17.49,,17.49,,S09 - Free Business Checking,,,,,,17.49,,,2021-12-21,2021-12-31,Expense,Operating Expense,
1376943985242693101,2021-12-31,S09 - Free Business Checking,TA Express,,-83.01,,,83.01,Vehicle – Fuel,,,,,,-83.01,,,2021-12-28,2022-01-01,Asset,Cash and Bank,Checking
1376943985242693101,2021-12-31,Vehicle – Fuel,TA Express,,83.01,,83.01,,S09 - Free Business Checking,,,,,,83.01,,,2021-12-28,2022-01-01,Expense,Operating Expense,
1376944154734517796,2022-01-01,S09 - Free Business Checking,WAVE,,-26.00,,,26.00,Payroll Fee,,,,,,-26.00,,,2021-12-21,2023-02-19,Asset,Cash and Bank,Checking
1376944154734517796,2022-01-01,Payroll Fee,WAVE,,26.00,,26.00,,S09 - Free Business Checking,,,,,,26.00,,,2021-12-21,2023-02-19,Expense,Payroll Expense,
1378286021787016265,2022-01-02,S09 - Free Business Checking,First Choice,,-10.89,,,10.89,Meals and Entertainment,,,,,,-10.89,,,2021-12-21,2023-02-19,Asset,Cash and Bank,Checking
1378286021787016265,2022-01-02,Meals and Entertainment,First Choice,,10.89,,10.89,,S09 - Free Business Checking,,,,,,10.89,,,2021-12-21,2023-02-19,Expense,Operating Expense,
1378286558590819491,2022-01-02,S09 - Free Business Checking,INTERNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2021-12-21,2023-02-19,Asset,Cash and Bank,Checking
1378286558590819491,2022-01-02,Buy Back Guarentee,INTERNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2021-12-21,2023-02-19,Expense,Operating Expense,
1378981696556260741,2022-01-03,S09 - Free Business Checking,C City Loaf N Jug,,-30.38,,,30.38,Mt Dew and Cigaretts,,,,,,-30.38,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1378981696556260741,2022-01-03,Mt Dew and Cigaretts,C City Loaf N Jug,,-30.38,,30.38,,S09 - Free Business Checking,,,,,,-30.38,,,2022-01-03,2023-02-19,Equity,Business Owner Contribution and Drawing,
1378981903679380903,2022-01-03,S09 - Free Business Checking,Amazon Prime,,-13.76,,,13.76,Computer – Software,,,,,,-13.76,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1378981903679380903,2022-01-03,Computer – Software,Amazon Prime,,13.76,,13.76,,S09 - Free Business Checking,,,,,,13.76,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1378982126438866371,2022-01-04,S09 - Free Business Checking,Merchant services,,-232.16,,,232.16,Merchant Services,,,,,,-232.16,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1378982126438866371,2022-01-04,Merchant Services,Merchant services,,232.16,,232.16,,S09 - Free Business Checking,,,,,,232.16,,,2022-01-03,2023-02-19,Expense,Payment Processing Fee,
1379699347037379614,2022-01-04,S09 - Free Business Checking,Circle K,,-75.00,,,75.00,Vehicle – Fuel,,,,,,-75.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1379699347037379614,2022-01-04,Vehicle – Fuel,Circle K,,75.00,,75.00,,S09 - Free Business Checking,,,,,,75.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381263418207526718,2022-01-05,S09 - Free Business Checking,Fountain Love's,,-88.00,,,88.00,Vehicle – Fuel,,,,,,-88.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381263418207526718,2022-01-05,Vehicle – Fuel,Fountain Love's,,88.00,,88.00,,S09 - Free Business Checking,,,,,,88.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381263641948479339,2022-01-05,S09 - Free Business Checking,Big R Pueblo,,-108.66,,,108.66,Small Tools & Equipment,,,,,,-108.66,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381263641948479339,2022-01-05,Small Tools & Equipment,Big R Pueblo,,108.66,,108.66,,S09 - Free Business Checking,,,,,,108.66,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381263883020296089,2022-01-06,S09 - Free Business Checking,Credit Card Deposit,,350.00,,350.00,,Home Inspection,,,,,,350.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381263883020296089,2022-01-06,Home Inspection,Credit Card Deposit,,350.00,,,350.00,S09 - Free Business Checking,,,,,,350.00,,,2022-01-03,2023-02-19,Income,Income,
1381264262260875228,2022-01-06,S09 - Free Business Checking,Pay Pal Car Fax,,-39.99,,,39.99,Vehicle – Repairs & Maintenance,,,,,,-39.99,,,2022-01-06,2023-02-19,Asset,Cash and Bank,Checking
1381264262260875228,2022-01-06,Vehicle – Repairs & Maintenance,Pay Pal Car Fax,,39.99,,39.99,,S09 - Free Business Checking,,,,,,39.99,,,2022-01-06,2023-02-19,Expense,Operating Expense,
1381264475490900994,2022-01-06,S09 - Free Business Checking,C City Loaf N Jug,,-15.02,,,15.02,Cigs,,,,,,-15.02,,,2022-01-05,2023-02-19,Asset,Cash and Bank,Checking
1381264475490900994,2022-01-06,Cigs,C City Loaf N Jug,,-15.02,,15.02,,S09 - Free Business Checking,,,,,,-15.02,,,2022-01-05,2023-02-19,Equity,Business Owner Contribution and Drawing,
1381264658127674417,2022-01-06,S09 - Free Business Checking,Big 5,,-78.53,,,78.53,Clothing (uniform),,,,,,-78.53,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381264658127674417,2022-01-06,Clothing (uniform),Big 5,,78.53,,78.53,,S09 - Free Business Checking,,,,,,78.53,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381264861643693127,2022-01-06,S09 - Free Business Checking,WalMart,,-78.33,,,78.33,Clothing (uniform),,,,,,-78.33,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381264861643693127,2022-01-06,Clothing (uniform),WalMart,,78.33,,78.33,,S09 - Free Business Checking,,,,,,78.33,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381921161192954979,2022-01-07,S09 - Free Business Checking,Pueblo Loaf N Jug,,-75.00,,,75.00,Vehicle – Fuel,,,,,,-75.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381921161192954979,2022-01-07,Vehicle – Fuel,Pueblo Loaf N Jug,,75.00,,75.00,,S09 - Free Business Checking,,,,,,75.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381921370782325894,2022-01-07,S09 - Free Business Checking,INTERNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381921370782325894,2022-01-07,Buy Back Guarentee,INTERNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1381921539460455583,2022-01-08,S09 - Free Business Checking,Rocket Law,,-1.00,,,1.00,Legal Expenses,,,,,,-1.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1381921539460455583,2022-01-08,Legal Expenses,Rocket Law,,1.00,,1.00,,S09 - Free Business Checking,,,,,,1.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1382640882058026753,2022-01-08,S09 - Free Business Checking,Adobe Acrobat,,-14.99,,,14.99,Computer – Software,,,,,,-14.99,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1382640882058026753,2022-01-08,Computer – Software,Adobe Acrobat,,14.99,,14.99,,S09 - Free Business Checking,,,,,,14.99,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1382641139688955677,2022-01-08,S09 - Free Business Checking,Walsenburg Loaf N Jug,,-16.74,,,16.74,Cigs,,,,,,-16.74,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1382641139688955677,2022-01-08,Cigs,Walsenburg Loaf N Jug,,-16.74,,16.74,,S09 - Free Business Checking,,,,,,-16.74,,,2022-01-03,2023-02-19,Equity,Business Owner Contribution and Drawing,
1382641413543452497,2022-01-08,S09 - Free Business Checking,Chick Fil A,,-40.57,,,40.57,Meals and Entertainment,,,,,,-40.57,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1382641413543452497,2022-01-08,Meals and Entertainment,Chick Fil A,,40.57,,40.57,,S09 - Free Business Checking,,,,,,40.57,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1384052160320265246,2022-01-10,S09 - Free Business Checking,IAC2,,-1.00,,,1.00,Membership,,,,,,-1.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1384052160320265246,2022-01-10,Membership,IAC2,,1.00,,1.00,,S09 - Free Business Checking,,,,,,1.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1384770725386149449,2022-01-11,S09 - Free Business Checking,Home Inspector Pro,,-20.00,,,20.00,HIP,,,,,,-20.00,,,2022-01-06,2023-02-19,Asset,Cash and Bank,Checking
1384770725386149449,2022-01-11,HIP,Home Inspector Pro,,20.00,,20.00,,S09 - Free Business Checking,,,,,,20.00,,,2022-01-06,2023-02-19,Expense,Operating Expense,
1384770965795266156,2022-01-11,S09 - Free Business Checking,ICD Hong Kong,,-85.87,,,85.87,Go Daddy Hosting,,,,,,-85.87,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1384770965795266156,2022-01-11,Go Daddy Hosting,ICD Hong Kong,,85.87,,85.87,,S09 - Free Business Checking,,,,,,85.87,,,2022-01-03,2023-02-19,Expense,Cost of Goods Sold,
1384771265864162956,2022-01-11,S09 - Free Business Checking,C City Loaf N Jug,,-29.54,,,29.54,Mt Dew and Cigaretts,,,,,,-29.54,,,2022-01-09,2023-02-19,Asset,Cash and Bank,Checking
1384771265864162956,2022-01-11,Mt Dew and Cigaretts,C City Loaf N Jug,,-29.54,,29.54,,S09 - Free Business Checking,,,,,,-29.54,,,2022-01-09,2023-02-19,Equity,Business Owner Contribution and Drawing,
1384771468323217090,2022-01-11,S09 - Free Business Checking,First Choice,,-31.67,,,31.67,Meals and Entertainment,,,,,,-31.67,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1384771468323217090,2022-01-11,Meals and Entertainment,First Choice,,31.67,,31.67,,S09 - Free Business Checking,,,,,,31.67,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1384771663920389859,2022-01-11,S09 - Free Business Checking,ISN/Cloud Inspect,,-54.00,,,54.00,ISN/Cloud Inspect,,,,,,-54.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1384771663920389859,2022-01-11,ISN/Cloud Inspect,ISN/Cloud Inspect,,54.00,,54.00,,S09 - Free Business Checking,,,,,,54.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1384771920234307336,2022-01-12,S09 - Free Business Checking,KFC,,-14.33,,,14.33,Meals and Entertainment,,,,,,-14.33,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1384771920234307336,2022-01-12,Meals and Entertainment,KFC,,14.33,,14.33,,S09 - Free Business Checking,,,,,,14.33,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1385543945429213171,2022-01-12,S09 - Free Business Checking,Stictch Fix,,-20.00,,,20.00,Clothing (uniform),,,,,,-20.00,,,2022-01-10,2023-02-19,Asset,Cash and Bank,Checking
1385543945429213171,2022-01-12,Clothing (uniform),Stictch Fix,,20.00,,20.00,,S09 - Free Business Checking,,,,,,20.00,,,2022-01-10,2023-02-19,Expense,Operating Expense,
1386270387540614386,2022-01-14,S09 - Free Business Checking,Amazon (Printer Ink),,-52.94,,,52.94,Office Supplies,,,,,,-52.94,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1386270387540614386,2022-01-14,Office Supplies,Amazon (Printer Ink),,52.94,,52.94,,S09 - Free Business Checking,,,,,,52.94,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1387121943383137482,2022-01-14,S09 - Free Business Checking,C City Ace Hardware,,-35.31,,,35.31,Small Tools & Equipment,,,,,,-35.31,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1387121943383137482,2022-01-14,Small Tools & Equipment,C City Ace Hardware,,35.31,,35.31,,S09 - Free Business Checking,,,,,,35.31,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1387122122135985386,2022-01-14,S09 - Free Business Checking,Family Dollar,,-20.16,,,20.16,Small Tools & Equipment,,,,,,-20.16,,,2022-01-14,2023-02-19,Asset,Cash and Bank,Checking
1387122122135985386,2022-01-14,Small Tools & Equipment,Family Dollar,,20.16,,20.16,,S09 - Free Business Checking,,,,,,20.16,,,2022-01-14,2023-02-19,Expense,Operating Expense,
1387122345130351872,2022-01-14,S09 - Free Business Checking,C City Loaf N Jug,,-29.54,,,29.54,Mt Dew and Cigaretts,,,,,,-29.54,,,2022-01-14,2023-02-19,Asset,Cash and Bank,Checking
1387122345130351872,2022-01-14,Mt Dew and Cigaretts,C City Loaf N Jug,,-29.54,,29.54,,S09 - Free Business Checking,,,,,,-29.54,,,2022-01-14,2023-02-19,Equity,Business Owner Contribution and Drawing,
1387122592451681558,2022-01-14,S09 - Free Business Checking,Check Deposit,,389.56,,389.56,,"Harrison Engineering, Sand Castle Inspections",,,,,,389.56,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1387122592451681558,2022-01-14,Harrison Engineering,Check Deposit,,354.56,,,354.56,"S09 - Free Business Checking, Sand Castle Inspections",,,,,,354.56,,,2022-01-03,2023-02-19,Income,Income,
1387122592451681558,2022-01-14,Sand Castle Inspections,Check Deposit,,35.00,,,35.00,"Harrison Engineering, S09 - Free Business Checking",,,,,,35.00,,,2022-01-03,2023-02-19,Income,Income,
1387123299695222169,2022-01-15,S09 - Free Business Checking,Valley Market,,-75.00,,,75.00,Vehicle – Fuel,,,,,,-75.00,,,2022-01-03,2023-02-19,Asset,Cash and Bank,Checking
1387123299695222169,2022-01-15,Vehicle – Fuel,Valley Market,,75.00,,75.00,,S09 - Free Business Checking,,,,,,75.00,,,2022-01-03,2023-02-19,Expense,Operating Expense,
1389116985664625958,2022-01-17,S09 - Free Business Checking,First Choice,,-12.88,,,12.88,Meals and Entertainment,,,,,,-12.88,,,2022-01-17,2023-02-19,Asset,Cash and Bank,Checking
1389116985664625958,2022-01-17,Meals and Entertainment,First Choice,,12.88,,12.88,,S09 - Free Business Checking,,,,,,12.88,,,2022-01-17,2023-02-19,Expense,Operating Expense,
1389117240065940814,2022-01-17,S09 - Free Business Checking,SECOM,,-118.31,,,118.31,Internet,,,,,,-118.31,,,2022-01-17,2023-02-19,Asset,Cash and Bank,Checking
1389117240065940814,2022-01-17,Internet,SECOM,,118.31,,118.31,,S09 - Free Business Checking,,,,,,118.31,,,2022-01-17,2023-02-19,Expense,Operating Expense,
1389841756329107079,2022-01-18,S09 - Free Business Checking,C City Loaf N Jug,,-29.54,,,29.54,Mt Dew and Cigaretts,,,,,,-29.54,,,2022-01-18,2023-02-19,Asset,Cash and Bank,Checking
1389841756329107079,2022-01-18,Mt Dew and Cigaretts,C City Loaf N Jug,,-29.54,,29.54,,S09 - Free Business Checking,,,,,,-29.54,,,2022-01-18,2023-02-19,Equity,Business Owner Contribution and Drawing,
1390630159811370169,2022-01-19,S09 - Free Business Checking,Check Deposit,,405.00,,405.00,,"Computer Income, Hayman Engineering",,,,,,405.00,,,2022-01-18,2023-02-19,Asset,Cash and Bank,Checking
1390630159811370169,2022-01-19,Computer Income,Check Deposit,,205.00,,,205.00,"Hayman Engineering, S09 - Free Business Checking",,,,,,205.00,,,2022-01-18,2023-02-19,Income,Income,
1390630159811370169,2022-01-19,Hayman Engineering,Check Deposit,,200.00,,,200.00,"Computer Income, S09 - Free Business Checking",,,,,,200.00,,,2022-01-18,2023-02-19,Income,Income,
1390631190410583413,2022-01-19,S09 - Free Business Checking,Transfer,,2000.00,,2000.00,,Owner's Equity,,,,,,2000.00,,,2022-01-18,2023-02-19,Asset,Cash and Bank,Checking
1390631190410583413,2022-01-19,Owner's Equity,Transfer,,2000.00,,,2000.00,S09 - Free Business Checking,,,,,,2000.00,,,2022-01-18,2023-02-19,Equity,Retained Earnings: Profit,
1390629327971835800,2022-01-20,S09 - Free Business Checking,USAA,,-1765.34,,,1765.34,Vehicle – Repairs & Maintenance,,,,,,-1765.34,,,2022-01-20,2023-02-19,Asset,Cash and Bank,Checking
1390629327971835800,2022-01-20,Vehicle – Repairs & Maintenance,USAA,,1765.34,,1765.34,,S09 - Free Business Checking,,,,,,1765.34,,,2022-01-20,2023-02-19,Expense,Operating Expense,
1390629549775019975,2022-01-20,S09 - Free Business Checking,Credit Card Deposit,,375.00,,375.00,,Home Inspection,,,,,,375.00,,,2022-01-18,2023-02-19,Asset,Cash and Bank,Checking
1390629549775019975,2022-01-20,Home Inspection,Credit Card Deposit,,375.00,,,375.00,S09 - Free Business Checking,,,,,,375.00,,,2022-01-18,2023-02-19,Income,Income,
1390629718243433497,2022-01-20,S09 - Free Business Checking,Go Daddy,,-11.17,,,11.17,Computer – Hosting,,,,,,-11.17,,,2022-01-18,2023-02-19,Asset,Cash and Bank,Checking
1390629718243433497,2022-01-20,Computer – Hosting,Go Daddy,,11.17,,11.17,,S09 - Free Business Checking,,,,,,11.17,,,2022-01-18,2023-02-19,Expense,Operating Expense,
1390629926255746130,2022-01-20,S09 - Free Business Checking,McDonald's,,-10.21,,,10.21,Meals and Entertainment,,,,,,-10.21,,,2022-01-18,2023-02-19,Asset,Cash and Bank,Checking
1390629926255746130,2022-01-20,Meals and Entertainment,McDonald's,,10.21,,10.21,,S09 - Free Business Checking,,,,,,10.21,,,2022-01-18,2023-02-19,Expense,Operating Expense,
1391388475260951775,2022-01-20,S09 - Free Business Checking,Walsenburg Loaf N Jug,,-15.74,,,15.74,Cigs,,,,,,-15.74,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1391388475260951775,2022-01-20,Cigs,Walsenburg Loaf N Jug,,-15.74,,15.74,,S09 - Free Business Checking,,,,,,-15.74,,,2022-01-21,2023-02-19,Equity,Business Owner Contribution and Drawing,
1391388824478702883,2022-01-20,S09 - Free Business Checking,Air Things Rental,,-120.00,,,120.00,AirThings,,,,,,-120.00,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1391388824478702883,2022-01-20,AirThings,Air Things Rental,,120.00,,120.00,,S09 - Free Business Checking,,,,,,120.00,,,2022-01-21,2023-02-19,Expense,Operating Expense,
1391389073259650374,2022-01-20,S09 - Free Business Checking,State Water Test,,-80.00,,,80.00,Water Test Fee,,,,,,-80.00,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1391389073259650374,2022-01-20,Water Test Fee,State Water Test,,80.00,,80.00,,S09 - Free Business Checking,,,,,,80.00,,,2022-01-21,2023-02-19,Expense,Operating Expense,
1391389258941488481,2022-01-20,S09 - Free Business Checking,203k in a Box,,-59.00,,,59.00,203K,,,,,,-59.00,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1391389258941488481,2022-01-20,203K,203k in a Box,,59.00,,59.00,,S09 - Free Business Checking,,,,,,59.00,,,2022-01-21,2023-02-19,Expense,Operating Expense,
1391389439875374464,2022-01-21,S09 - Free Business Checking,Credit Card Deposit,,350.00,,350.00,,Home Inspection,,,,,,350.00,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1391389439875374464,2022-01-21,Home Inspection,Credit Card Deposit,,350.00,,,350.00,S09 - Free Business Checking,,,,,,350.00,,,2022-01-21,2023-02-19,Income,Income,
1392066854851206707,2022-01-21,S09 - Free Business Checking,Dollar General,,-2.92,,,2.92,Office Supplies,,,,,,-2.92,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1392066854851206707,2022-01-21,Office Supplies,Dollar General,,2.92,,2.92,,S09 - Free Business Checking,,,,,,2.92,,,2022-01-21,2023-02-19,Expense,Operating Expense,
1392067111232233044,2022-01-21,S09 - Free Business Checking,Check Deposit,,110.00,,110.00,,Harrison Engineering,,,,,,110.00,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1392067111232233044,2022-01-21,Harrison Engineering,Check Deposit,,110.00,,,110.00,S09 - Free Business Checking,,,,,,110.00,,,2022-01-21,2023-02-19,Income,Income,
1392067313196359277,2022-01-22,S09 - Free Business Checking,Walsenburg Loaf N Jug,,-88.00,,,88.00,Vehicle – Fuel,,,,,,-88.00,,,2022-01-21,2023-02-19,Asset,Cash and Bank,Checking
1392067313196359277,2022-01-22,Vehicle – Fuel,Walsenburg Loaf N Jug,,88.00,,88.00,,S09 - Free Business Checking,,,,,,88.00,,,2022-01-21,2023-02-19,Expense,Operating Expense,
1394197221552971027,2022-01-24,S09 - Free Business Checking,C City Loaf N Jug,,-17.09,,,17.09,Cigs,,,,,,-17.09,,,2022-01-24,2023-02-19,Asset,Cash and Bank,Checking
1394197221552971027,2022-01-24,Cigs,C City Loaf N Jug,,-17.09,,17.09,,S09 - Free Business Checking,,,,,,-17.09,,,2022-01-24,2023-02-19,Equity,Business Owner Contribution and Drawing,
1394915368597741136,2022-01-25,S09 - Free Business Checking,Pueblo Loaf N Jug,,-81.00,,,81.00,Vehicle – Fuel,,,,,,-81.00,,,2022-01-24,2023-02-19,Asset,Cash and Bank,Checking
1394915368597741136,2022-01-25,Vehicle – Fuel,Pueblo Loaf N Jug,,81.00,,81.00,,S09 - Free Business Checking,,,,,,81.00,,,2022-01-24,2023-02-19,Expense,Operating Expense,
1394915601440333414,2022-01-25,S09 - Free Business Checking,C City Loaf N Jug,,-15.02,,,15.02,Cigs,,,,,,-15.02,,,2022-01-24,2023-02-19,Asset,Cash and Bank,Checking
1394915601440333414,2022-01-25,Cigs,C City Loaf N Jug,,-15.02,,15.02,,S09 - Free Business Checking,,,,,,-15.02,,,2022-01-24,2023-02-19,Equity,Business Owner Contribution and Drawing,
1394915782969810563,2022-01-25,S09 - Free Business Checking,INTERNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2022-01-24,2023-02-19,Asset,Cash and Bank,Checking
1394915782969810563,2022-01-25,Buy Back Guarentee,INTERNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2022-01-24,2023-02-19,Expense,Operating Expense,
1395641739405975377,2022-01-26,S09 - Free Business Checking,C City Loaf N Jug,,-14.53,,,14.53,Mt Dew,,,,,,-14.53,,,2022-01-26,2023-02-19,Asset,Cash and Bank,Checking
1395641739405975377,2022-01-26,Mt Dew,C City Loaf N Jug,,-14.53,,14.53,,S09 - Free Business Checking,,,,,,-14.53,,,2022-01-26,2023-02-19,Equity,Business Owner Contribution and Drawing,
1395642059230044010,2022-01-26,S09 - Free Business Checking,Building Payment,,-1500.00,,,1500.00,"Escrow, Loan Interest, Principal Payment",,,,,,-1500.00,,,2022-01-26,2023-02-19,Asset,Cash and Bank,Checking
1395642059230044010,2022-01-26,Escrow,Building Payment,,556.62,,556.62,,"Loan Interest, Principal Payment, S09 - Free Business Checking",,,,,,556.62,,,2022-01-26,2023-02-19,Expense,Operating Expense,
1395642059230044010,2022-01-26,Loan Interest,Building Payment,,286.81,,286.81,,"Escrow, Principal Payment, S09 - Free Business Checking",,,,,,286.81,,,2022-01-26,2023-02-19,Expense,Operating Expense,
1395642059230044010,2022-01-26,Principal Payment,Building Payment,,656.57,,656.57,,"Escrow, Loan Interest, S09 - Free Business Checking",,,,,,656.57,,,2022-01-26,2023-02-19,Expense,Operating Expense,
1395644546972409125,2022-01-27,S09 - Free Business Checking,Credit Card Deposit,,350.00,,350.00,,Home Inspection,,,,,,350.00,,,2022-01-26,2023-02-19,Asset,Cash and Bank,Checking
1395644546972409125,2022-01-27,Home Inspection,Credit Card Deposit,,350.00,,,350.00,S09 - Free Business Checking,,,,,,350.00,,,2022-01-26,2023-02-19,Income,Income,
1396413686016400470,2022-01-27,S09 - Free Business Checking,Serendipity,,-6.08,,,6.08,Meals and Entertainment,,,,,,-6.08,,,2022-01-27,2023-02-19,Asset,Cash and Bank,Checking
1396413686016400470,2022-01-27,Meals and Entertainment,Serendipity,,6.08,,6.08,,S09 - Free Business Checking,,,,,,6.08,,,2022-01-27,2023-02-19,Expense,Operating Expense,
1397147651283115129,2022-01-28,S09 - Free Business Checking,Walsenburg Loaf N Jug,,-96.62,,,96.62,Vehicle – Fuel,,,,,,-96.62,,,2022-01-28,2023-02-19,Asset,Cash and Bank,Checking
1397147651283115129,2022-01-28,Vehicle – Fuel,Walsenburg Loaf N Jug,,96.62,,96.62,,S09 - Free Business Checking,,,,,,96.62,,,2022-01-28,2023-02-19,Expense,Operating Expense,
1397866437229436212,2022-01-29,S09 - Free Business Checking,TA Express,,-4.19,,,4.19,Mt Dew,,,,,,-4.19,,,2022-01-28,2023-02-19,Asset,Cash and Bank,Checking
